timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664748.4116242,-6.364729793321468,-1.7498931589370708,1.0479226040746528,30.269127679417963,5.430639503310651
1786664748.4155304,-9.15884329884798,-2.0803093963247767,-3.3171114839228455,20.766897644937856,2.7959399642818545
1786664748.4194367,-9.995910554601071,2.28453174056711,-0.7435285950208605,12.47391709208809,8.845993960453686
1786664748.423343,-7.589172635857517,0.18542668659198913,0.21984310692517628,13.35687368927378,1.4405972149917838
1786664748.4272492,-12.606167904854324,-1.9881147546160123,4.395486687169299,11.834585866040474,-0.8224720066183554
1786664748.4311554,-17.52186997616503,-0.6945942776413829,10.266502663037752,8.794160423575807,2.6763039186890976
1786664748.4350617,-13.118489417176011,6.295410311168159,-2.2988375346485155,10.838050848088857,2.7737768693202547
1786664748.438968,-12.532817762626916,12.231024283937437,-2.798913448772454,11.290072592347745,5.622486883160793
1786664748.4428742,-10.141057010064937,8.103558878804934,-6.909213789138894,6.944189346913906,4.531292640510871
1786664748.4467804,-8.36415504762626,6.57690131633137,-7.660088168982556,7.902540547082273,5.646022528822867
1786664748.4506867,-5.850329106210739,7.932394237667842,-10.394938634794276,4.347159183610336,3.207650271663476
1786664748.454593,-10.844475616319723,10.608731457542264,-10.90286125205893,0.33819521475198444,-0.15524032075578462
1786664748.4584992,-9.213970187852944,6.067373329945065,-0.7058272824654583,-2.315917203017717,-3.7849902083227995
1786664748.4624054,-2.699990754763133,3.0997217594497624,-1.9461908571766067,11.007297185528257,-3.9858347626417894
1786664748.4663117,-1.91007829627403,6.921519680903737,-3.22502481253815,11.769598113442473,-4.41693484266734
1786664748.470218,-4.644404278636552,4.669054450963552,-5.939913110561136,1.5681510083486643,-2.9519117156109025
1786664748.4741242,-7.754562039196936,6.334397562438097,-3.005973454195151,-2.295707556699264,-1.1139189900922442
1786664748.4780304,0.6367347428288506,0.00463956672601995,-4.823058495025738,2.2433817152425997,-7.733036256672978
1786664748.4819367,-0.5987042093312716,-6.791656755118508,0.5453384184566268,2.83429824097387,-1.3148391309533376
1786664748.485843,1.6709511645001873,-6.98522342383622,3.445926754884514,-0.7450039444691927,4.194634493940644
1786664748.4897492,1.233767493411642,3.636349940532133,1.3797275683807224,2.397268011891312,2.4653046124814053
1786664748.4936554,1.1052356524846525,4.4134757565399,1.2629316877054522,8.555585799939493,10.264462704972495
1786664748.4975617,-5.8210262324004685,-2.774134007963577,3.4253277154508357,3.814356275774186,2.576595114551676
1786664748.501468,-1.4034814305192587,-4.1081630959163995,8.397442197056986,0.1768035088595279,0.5265725428810635
1786664748.5053742,6.972989698928858,0.4807958394520091,5.497592780794334,3.691275148829681,-0.11609957021959132
1786664748.5092804,2.1338876208832627,-8.267387213109446,-1.3372604820891834,1.068098416698044,-2.945509865227108
1786664748.5131867,6.872806460521621,-8.43948356321559,5.312551544482725,-1.1873413233880608,-3.570348790478071
1786664748.517093,5.021524411896786,-3.6325873629165337,4.0268134426934665,-1.2200954496720677,2.8221561084483198
1786664748.5209992,1.8424913500789626,-6.716456201571754,1.2799692193040921,8.355007835061741,2.0639971904554426
1786664748.5249054,15.759809237151407,-6.069476615848845,3.2403431029411833,6.073748036710251,2.3233498785514097
1786664748.5288117,13.98495244747087,-6.5422113459262405,-4.909464939865655,15.775602337685493,1.244851502942363
1786664748.532718,5.189132361282901,-4.702686004728647,-7.19834279962955,26.000690802879035,-3.4721192785002604
1786664748.5366242,10.821941076722137,-2.0078784470347797,-9.589481609889972,24.614248563731568,1.530715621720642
1786664748.5405304,19.534545393551994,-7.012375403014874,-11.220375145773291,24.20053367282502,6.997792262218528
1786664748.5444367,14.786274422450408,-8.214055828169702,-17.42049813077807,29.602431876228184,0.7197585758408429
1786664748.548343,4.268600421891923,-17.751398893557038,-20.07556110347801,29.85697522552142,2.56627280692179
